decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source
2026-08-12,BBIG11.SA,BBIG11,fii,FII BBIG,CI  ER,BRBBIGCTF004,2026-08-12,4.99,1123019.1253333332,60,1000,177473,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,KFOF11.SA,KFOF11,fii,FII KINEAFOF,CI  ER,BRKFOFCTF006,2026-08-12,75.4,1083006.044,60,964,9469,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RZLC11.SA,RZLC11,fii,FII RZLC,CI  ER,BRRZLCCTF002,2026-08-12,1004.86,1070091.1125490197,51,2,247,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PATC11.SA,PATC11,fii,FII PATC VBI,CI  ER,BRPATCCTF002,2026-08-12,39.79,1042211.9268333334,60,32,371,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TRBL11.SA,TRBL11,fii,FII SDI LOG,CI  ER,BRTRBLCTF007,2026-08-12,49.45,1035672.3790000001,60,629,10592,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,EGAF11.SA,EGAF11,fii,FIAGRO ECO,CI  ER,BREGAFCTF006,2026-08-12,82.78,1014709.153,60,403,8606,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AJFI11.SA,AJFI11,fii,FII AJ MALLS,CI,BRAJFICTF001,2026-08-12,8.15,996313.9261666668,60,237,59554,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,MCLO11.SA,MCLO11,fii,FII MCLO,CI  ER,BRMCLOCTF007,2026-08-12,10.8,991416.7534042553,47,8,162,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TVRI11.SA,TVRI11,fii,FII TIVIO RI,CI  ER,BRTVRICTF001,2026-08-12,89.55,963771.2498333334,60,1086,7807,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RPRI11.SA,RPRI11,fii,FII RBR PR,CI,BRRPRICTF007,2026-08-12,72.6,912912.2541666667,60,573,15158,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RCRB11.SA,RCRB11,fii,FII RIOB RC,CI  ER,BRRCRBCTF000,2026-08-12,134.47,912444.6494999999,60,823,2604,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BPML11.SA,BPML11,fii,FII BTG SHOP,CI,BRBPMLCTF006,2026-08-12,85.0,897534.0978333333,60,2641,9403,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CPUR11.SA,CPUR11,fii,FII CPHBC UR,CI,BRCPURCTF004,2026-08-12,10.96,847055.3566666667,60,20,1171,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,LIFE11.SA,LIFE11,fii,FII LIFE,CI  ER,BRLIFECTF017,2026-08-12,7.07,832370.4665,60,739,68124,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BROF11.SA,BROF11,fii,FII BROF,CI,BRBROFCTF000,2026-08-12,56.25,824423.4586666668,60,172,3884,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RZAT11.SA,RZAT11,fii,FII ARCTIUM,CI,BRRZATCTF009,2026-08-12,88.85,759714.887,60,664,9147,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,URPR11.SA,URPR11,fii,FII URCA REN,CI  ER,BRURPRCTF002,2026-08-12,20.0,747716.315,60,898,36404,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,FGAA11.SA,FGAA11,fii,FIAGRO FGA,CI  ER,BRFGAACTF004,2026-08-12,7.83,731588.9918333333,60,1683,127091,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AZPL11.SA,AZPL11,fii,FII AZPL,CI  ER,BRAZPLCTF000,2026-08-12,7.36,711645.4758333334,60,2988,45179,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ICRI11.SA,ICRI11,fii,FII CI IPCA,CI  ER,BRICRICTF004,2026-08-12,89.65,693962.1106666666,60,1359,4884,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GTWR11.SA,GTWR11,fii,FII G TOWERS,CI  ER,BRGTWRCTF003,2026-08-12,78.56,686573.1981666667,60,1526,10249,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VCRA11.SA,VCRA11,fii,FIAGRO VCRA,CI  ER,BRVCRACTF004,2026-08-12,53.46,676122.6898333334,60,446,13995,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CRAA11.SA,CRAA11,fii,FIAGRO CRAA,CI  ER,BRCRAACTF008,2026-08-12,88.27,666380.9468333333,60,4945,14529,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,OUJP11.SA,OUJP11,fii,FII OURI JPP,CI  ER,BROUJPCTF006,2026-08-12,67.33,657505.2896666668,60,2007,12946,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VVRI11.SA,VVRI11,fii,FII V2 RENDA,CI,BRVVRICTF007,2026-08-12,8.4,657016.736,35,16,2787,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AFHI11.SA,AFHI11,fii,FII AFHI CRI,CI,BRAFHICTF005,2026-08-12,93.68,653004.6488333333,60,1178,12990,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HSAF11.SA,HSAF11,fii,FII HSI CRI,CI  ER,BRHSAFCTF004,2026-08-12,75.33,629951.4871666667,60,481,9188,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,XPCA11.SA,XPCA11,fii,FIAGRO XP CA,CI  ER,BRXPCACTF004,2026-08-12,7.07,625334.1246666666,60,1666,122074,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TOPP11.SA,TOPP11,fii,FII TOPP PAX,CI,BRTOPPCTF013,2026-08-12,65.01,624386.1911666667,60,3825,16981,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HCTR11.SA,HCTR11,fii,FII HECTARE,CI  ER,BRHCTRCTF003,2026-08-12,14.15,622803.7438333334,60,1303,37932,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PORD11.SA,PORD11,fii,FII POLO CRI,CI  ER,BRPORDCTF005,2026-08-12,8.26,586082.0153333334,60,862,68884,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CYCR11.SA,CYCR11,fii,FII CYRELA,CI  ER,BRCYCRCTF004,2026-08-12,8.32,557837.2876666667,60,10739,236043,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DEVA11.SA,DEVA11,fii,FII DEVANT,CI  ER,BRDEVACTF000,2026-08-12,16.86,535639.5233333333,60,744,19481,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BTAL11.SA,BTAL11,fii,FII BTG AGRO,CI,BRBTALCTF003,2026-08-12,84.71,513438.4043333333,60,365,6335,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,JGPX11.SA,JGPX11,fii,FIAGRO JGP,CI  ER,BRJGPXCTF006,2026-08-12,60.3,501307.38666666666,60,257,4325,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VINO11.SA,VINO11,fii,FII VINCI OF,CI  ER,BRVINOCTF001,2026-08-12,4.44,500596.91333333333,60,1202,50853,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SNCI11.SA,SNCI11,fii,FII SUNO CRI,CI,BRSNCICTF002,2026-08-12,81.99,493651.17116666667,60,526,6319,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,KISU11.SA,KISU11,fii,FII KILIMA,CI,BRKISUCTF000,2026-08-12,6.14,492283.83133333334,60,1070,60493,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RINV11.SA,RINV11,fii,FII REAL INV,CI,BRRINVCTF004,2026-08-12,101.0,490125.8661666667,60,1046,10953,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,KIVO11.SA,KIVO11,fii,FII KIVO,CI  ER,BRKIVOCTF007,2026-08-12,53.64,483630.5215,60,657,15252,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HTMX11.SA,HTMX11,fii,FII HOTEL MX,CI  ER,BRHTMXCTF000,2026-08-12,135.24,473855.5625,60,405,2469,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RBRL11.SA,RBRL11,fii,FII RBRL PAX,CI  ER,BRRBRLCTF001,2026-08-12,70.92,470201.88783333334,60,1130,7938,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BBFO11.SA,BBFO11,fii,FII BB FOF,CI  ER,BRBBFOCTF004,2026-08-12,67.75,455094.9263333333,60,1052,3737,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CYLD11.SA,CYLD11,fii,FII CYLD,CI,BRCYLDCTF005,2026-08-12,115.56,445724.1525000001,24,1,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RECT11.SA,RECT11,fii,FII REC REND,CI  ER,BRRECTCTF000,2026-08-12,33.27,444425.4733333333,60,276,7674,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SPXS11.SA,SPXS11,fii,FII SPX SYN,CI  ER,BRSPXSCTF002,2026-08-12,7.42,427962.03849999997,60,4371,39513,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VHFA11.SA,VHFA11,fii,FIAGRO VHFA,CI  ERA,BRVHFACTF008,2026-08-12,10.9,414433.4157627119,59,5,60,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GZIT11.SA,GZIT11,fii,FII GAZIT,CI,BRGZITCTF005,2026-08-12,36.7,411091.1201666667,60,1102,4712,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AAZQ11.SA,AAZQ11,fii,FIAGRO AAZQ,CI  ER,BRAAZQCTF001,2026-08-12,6.2,395389.5686666667,60,1106,59002,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,JSCR11.SA,JSCR11,fii,FII JSCR,CI  ER,BRJSCRCTF001,2026-08-12,7.88,390846.2763333333,60,300,118837,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RBHY11.SA,RBHY11,fii,FII RB YIELD,CI  ER,BRRBHYCTF005,2026-08-12,62.2,388866.0143333333,60,824,11127,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2026-08-12,86.22,367481.60483333335,60,279,4729,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,LSOP11.SA,LSOP11,fii,FII LSOP,CI,BRLSOPCTF006,2026-08-12,10.0,362505.325,4,2,50000,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BCRI11.SA,BCRI11,fii,FII BEES CRI,CI  ER,BRBCRICTF009,2026-08-12,57.39,357050.2428333333,60,363,4006,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BBGO11.SA,BBGO11,fii,FIAGRO BBGO,CI  ER,BRBBGOCTF002,2026-08-12,63.25,347275.30816666665,60,177,3612,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,XPSF11.SA,XPSF11,fii,FII XP SELEC,CI  ER,BRXPSFCTF009,2026-08-12,5.92,345889.3755,60,1064,80385,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RBFM11.SA,RBFM11,fii,FII RIOB MT,CI  ER,BRRBFMCTF004,2026-08-12,9.82,331320.8393333333,60,1517,25806,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HPDP11.SA,HPDP11,fii,FII HEDGEPDP,CI  ER,BRHPDPCTF003,2026-08-12,87.97,330202.4044642857,56,5,11,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BTAG11.SA,BTAG11,fii,FIAGRO BTAG,CI  ER,BRBTAGCTF003,2026-08-12,100.0,329582.06483333337,60,1171,4226,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SNFF11.SA,SNFF11,fii,FII SUNOFOFI,CI,BRSNFFCTF001,2026-08-12,72.56,325310.955,60,138,1455,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ITIT11.SA,ITIT11,fii,FII INTER IT,CI  ER,BRITITCTF004,2026-08-12,60.0,325076.41133333335,60,1596,3633,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,KCRE11.SA,KCRE11,fii,FII KINEA CR,CI  ER,BRKCRECTF009,2026-08-12,8.5,324226.47383333335,60,871,36711,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VGRI11.SA,VGRI11,fii,FII VGRI,CI  ER,BRVGRICTF008,2026-08-12,5.32,321107.9906666667,60,568,25537,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HOFC11.SA,HOFC11,fii,FII HOFFICEI,CI,BRHOFCCTF009,2026-08-12,33.0,303831.217,60,62,3198,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SNME11.SA,SNME11,fii,FII SNME,CI,BRSNMECTF000,2026-08-12,9.31,299355.08533333335,60,558,35079,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RBHG11.SA,RBHG11,fii,FII RBCRI IV,CI  ER,BRRBHGCTF002,2026-08-12,56.82,297253.0223333333,60,363,7159,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,NEXG11.SA,NEXG11,fii,FIAGRO NEXG,CI  ER,BRNEXGCTF002,2026-08-12,127.5,280043.8188333333,60,1546,15351,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,FIIP11.SA,FIIP11,fii,FII RB CAP I,CI  ER,BRFIIPCTF001,2026-08-12,128.17,277931.27633333334,60,71,909,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,JCCJ11.SA,JCCJ11,fii,FII JHSF CJ,CI,BRJCCJCTF002,2026-08-12,136.08,276313.8653333333,60,362,1148,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AGRX11.SA,AGRX11,fii,FIAGRO AGRX,CI  ER,BRAGRXCTF001,2026-08-12,7.97,275590.7033333333,60,476,12666,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GAME11.SA,GAME11,fii,FII GUARD MU,CI  ER,BRGAMECTF002,2026-08-12,8.42,271472.91583333333,60,2265,65162,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AIEC11.SA,AIEC11,fii,FII AUTONOMY,CI  ER,BRAIECCTF009,2026-08-12,60.0,265954.583,60,91,5136,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VCRI11.SA,VCRI11,fii,FII VINCI CR,CI  ER,BRVCRICTF007,2026-08-12,7.26,258980.75633333335,60,250,15343,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GRUL11.SA,GRUL11,fii,FII GRUL,CI  ER,BRGRULCTF004,2026-08-12,8.17,256792.6911666667,60,573,12990,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,WHGR11.SA,WHGR11,fii,FII WHG REAL,CI  ER,BRWHGRCTF008,2026-08-12,8.52,256698.26833333334,60,3302,27654,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2026-08-12,429.98,247553.3315,60,130,598,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CXAG11.SA,CXAG11,fii,FII CAIXA AG,CI  ER,BRCXAGCTF003,2026-08-12,73.9,240252.09733333334,60,56,1091,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CCME11.SA,CCME11,fii,FII CANUMA,CI  ER,BRCCMECTF007,2026-08-12,8.4,234586.70566666668,60,215,25035,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SNFZ11.SA,SNFZ11,fii,FIAGRO SNFZ,CI,BRSNFZCTF009,2026-08-12,9.3,228344.80333333332,60,565,18355,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BLMG11.SA,BLMG11,fii,FII BLUE LOG,CI  ER,BRBLMGCTF005,2026-08-12,31.11,227956.18433333334,60,142,1991,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SMRE11.SA,SMRE11,fii,FII SMRE,CI  ER,BRSMRECTF001,2026-08-12,55.12,226595.65474576273,59,414,2195,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,TRXY11.SA,TRXY11,fii,FII TRXY,CI  ER,BRTRXYCTF004,2026-08-12,7.56,226006.03616666666,60,354,21468,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PMIS11.SA,PMIS11,fii,FII PMIS,CI  ER,BRPMISCTF006,2026-08-12,7.64,225015.15016666666,60,3323,27863,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,LASC11.SA,LASC11,fii,FII LEGATUS,CI  ER,BRLASCCTF003,2026-08-12,109.98,224224.69169491527,59,11,438,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,INLG11.SA,INLG11,fii,FII INTER LG,CI  ER,BRINLGCTF008,2026-08-12,64.38,223239.27533333332,60,225,1529,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BTRA11.SA,BTRA11,fii,FII BTG TAGR,CI,BRBTRACTF000,2026-08-12,70.0,220485.4185,60,174,2621,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CPTR11.SA,CPTR11,fii,FIAGRO CPTR,CI,BRCPTRCTF006,2026-08-12,7.84,216614.79616666667,60,438,28681,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ALZC11.SA,ALZC11,fii,FII ALIANZAC,CI,BRALZCCTF016,2026-08-12,7.34,215243.734,60,262,11141,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ITIP11.SA,ITIP11,fii,FII INTER IP,CI  ER,BRITIPCTF002,2026-08-12,53.66,212072.20049999998,60,43,210,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,RBIR11.SA,RBIR11,fii,FII RBRES IV,CI,BRRBIRCTF007,2026-08-12,70.59,208498.61344827586,58,7,200,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,GCRI11.SA,GCRI11,fii,FII GLPG CRI,CI,BRGCRICTF008,2026-08-12,66.07,206786.68433333334,60,201,2843,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,IAAG11.SA,IAAG11,fii,FIAGRO IAAG,CI  ER,BRIAAGCTF008,2026-08-12,7.69,205816.83266666668,60,370,24319,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
