decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2023-01-02,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2023-01-02,75.61,81388567.96483333,60,8171,452524,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,WHRL3.SA,WHRL3,equity,WHIRLPOOL,ON,BRWHRLACNOR5,2023-01-02,4.6,15167.070175438597,57,2,600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BMEB3.SA,BMEB3,equity,MERC BRASIL,ON      N1,BRBMEBACNOR8,2023-01-02,10.0,14437.261904761905,42,1,500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DOHL4.SA,DOHL4,equity,DOHLER,PN,BRDOHLACNPR9,2023-01-02,4.26,14362.45,60,12,1700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CRIV3.SA,CRIV3,equity,ALFA FINANC,ON,BRCRIVACNOR4,2023-01-02,4.96,13473.96,50,3,1400,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2023-01-02,1.18,11467.037037037036,54,6,1300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CSRN5.SA,CSRN5,equity,COSERN,PNA,BRCSRNACNPA3,2023-01-02,24.8,10433.529411764706,17,5,500,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CTSA3.SA,CTSA3,equity,SANTANENSE,ON,BRCTSAACNOR3,2023-01-02,2.5,10262.64406779661,59,15,4000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CSAB4.SA,CSAB4,equity,SEG AL BAHIA,PN,BRCSABACNPR8,2023-01-02,36.8,9996.0,5,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SNSY5.SA,SNSY5,equity,SANSUY,PNA,BRSNSYACNPA5,2023-01-02,3.13,8031.821428571428,56,9,900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AFLT3.SA,AFLT3,equity,AFLUENTE T,ON,BRAFLTACNOR1,2023-01-02,9.3,7129.82,50,3,700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BRGE11.SA,BRGE11,equity,ALFA CONSORC,PNE,BRBRGEACNPE1,2023-01-02,8.9,5582.363636363636,22,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CALI3.SA,CALI3,equity,CONST A LIND,ON,BRCALIACNOR1,2023-01-02,8.21,5470.846153846154,26,2,200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GSHP3.SA,GSHP3,equity,GENERALSHOPP,ON,BRGSHPACNOR7,2023-01-02,24.0,5026.071428571428,14,6,600,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BALM4.SA,BALM4,equity,BAUMER,PN,BRBALMACNPR2,2023-01-02,9.95,4988.30303030303,33,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CSAB3.SA,CSAB3,equity,SEG AL BAHIA,ON,BRCSABACNOR1,2023-01-02,30.55,4957.0,5,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BRSR5.SA,BRSR5,equity,BANRISUL,PNA     N1,BRBRSRACNPA6,2023-01-02,17.48,4611.291666666667,24,2,200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FRTA3.SA,FRTA3,equity,POMIFRUTAS,ON      NM,BRFRTAACNOR8,2023-01-02,2.39,4416.8421052631575,57,9,1900,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NORD3.SA,NORD3,equity,NORDON MET,ON,BRNORDACNOR7,2023-01-02,8.5,4397.64,25,17,2700,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EKTR3.SA,EKTR3,equity,ELEKTRO,ON,BREKTRACNOR0,2023-01-02,32.11,4289.5,12,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BMIN3.SA,BMIN3,equity,MERC INVEST,ON,BRBMINACNOR4,2023-01-02,19.0,3916.6666666666665,3,1,300,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BMIN4.SA,BMIN4,equity,MERC INVEST,PN,BRBMINACNPR1,2023-01-02,13.27,3037.478260869565,23,2,200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2023-01-02,4.17,2812.7391304347825,46,1,200,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PPLA11.SA,PPLA11,equity,PPLA,UNT,BRPPLAUNT007,2023-01-02,4.68,2478.30125,56,6,125,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BALM3.SA,BALM3,equity,BAUMER,ON,BRBALMACNOR5,2023-01-02,11.6,1227.888888888889,9,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EQPA5.SA,EQPA5,equity,EQTL PARA,PNA,BREQPAACNPA4,2023-01-02,8.64,970.5,10,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI  ATZ,BRBOVACTF003,2023-01-02,102.63,990061578.6963333,60,57055,7559253,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BOVV11.SA,BOVV11,etf,IT NOW IBOV,CI,BRBOVVCTF009,2023-01-02,107.4,207775014.77299997,60,9075,1019840,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2023-01-02,93.8,206723255.2055,60,30779,1784335,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,IVVB11.SA,IVVB11,etf,ISHARE SP500,CI,BRIVVBCTF001,2023-01-02,227.5,184298113.40383333,60,4246,129945,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FIND11.SA,FIND11,etf,IT NOW IFNC,CI,BRFINDCTF007,2023-01-02,95.95,15268926.023833333,60,550,135820,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XINA11.SA,XINA11,etf,TREND CHINA,CI,BRXINACTF006,2023-01-02,6.36,12874864.235000001,60,313,149373,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BOVX11.SA,BOVX11,etf,TREND IBOVX,CI,BRBOVXCTF005,2023-01-02,10.69,12480199.003833333,60,733,368408,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SMAC11.SA,SMAC11,etf,IT NOW SMALL,CI,BRSMACCTF001,2023-01-02,48.81,11768565.881666666,60,954,19124,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GOLD11.SA,GOLD11,etf,TREND OURO,CI,BRGOLDCTF015,2023-01-02,10.29,11017760.053166665,60,1474,462647,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SPXI11.SA,SPXI11,etf,IT NOW SPXI,CI,BRSPXICTF003,2023-01-02,220.4,9914917.292666666,60,94,1458,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HASH11.SA,HASH11,etf,HASHDEX NCI,CI,BRHASHCTF018,2023-01-02,15.59,9570062.020166667,60,1680,170056,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2023-01-02,187.02,7519370.279166667,60,32,8346,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BOVB11.SA,BOVB11,etf,ETF BRA IBOV,CI,BRBOVBCTF001,2023-01-02,107.13,5626311.803166667,60,210,34826,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,IBOB11.SA,IBOB11,etf,PACTUAL IBOV,CI,BRIBOBCTF008,2023-01-02,85.64,5074575.797368421,57,11,46123,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NASD11.SA,NASD11,etf,TREND NASDAQ,CI,BRNASDCTF007,2023-01-02,8.14,4737569.611333334,60,633,69398,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BBOV11.SA,BBOV11,etf,BB ETF IBOV,CI,BRBBOVCTF001,2023-01-02,54.8,3855268.0628333334,60,122,9487,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2023-01-02,71.2,2853959.5335,60,156,8375,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MATB11.SA,MATB11,etf,IT NOW IMAT,CI,BRMATBCTF001,2023-01-02,57.1,2346888.461,60,71,42415,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,USAL11.SA,USAL11,etf,TREND US LRG,CI,BRUSALCTF005,2023-01-02,8.54,2190687.5771666667,60,9,3610,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,WRLD11.SA,WRLD11,etf,INVESTO WRLD,CI,BRWRLDCTF007,2023-01-02,83.12,1653782.4785,60,91,1163,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,UTEC11.SA,UTEC11,etf,TREND US TEC,CI,BRUTECCTF004,2023-01-02,10.14,1562571.3843333335,60,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FNOR11.SA,FNOR11,etf,FINOR,CI *,BRFNORCTF013,2023-01-02,0.64,1474459.0968333334,60,6,43000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PFIN11.SA,PFIN11,etf,FIP PERFIN,CI  ER,BRPFINCTF001,2023-01-02,65.1,1375555.0801666668,60,757,12874,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,JOGO11.SA,JOGO11,etf,INVESTO JOGO,CI,BRJOGOCTF008,2023-01-02,56.62,1358889.2666666666,60,10,260,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EURP11.SA,EURP11,etf,TREND EUROPA,CI,BREURPCTF018,2023-01-02,9.54,1354337.3545,60,192,14901,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ACWI11.SA,ACWI11,etf,TREND ACWI,CI,BRACWICTF001,2023-01-02,9.34,1258182.2276666665,60,75,1232,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,QBTC11.SA,QBTC11,etf,QR BITCOIN,CI,BRQBTCCTF008,2023-01-02,5.41,1128945.4435,60,676,55210,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PPEI11.SA,PPEI11,etf,FIP PRISMA,CI  ER,BRPPEICTF009,2023-01-02,80.52,1128560.1096666667,60,13,2655,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ESGD11.SA,ESGD11,etf,TREND ESG D,CI,BRESGDCTF003,2023-01-02,8.07,1038058.5556666666,60,1,100,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ESGU11.SA,ESGU11,etf,TREND ESG US,CI,BRESGUCTF007,2023-01-02,7.75,1020637.1926666667,60,12,169,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ETHE11.SA,ETHE11,etf,ETHER HASH,CI,BRETHECTF007,2023-01-02,18.73,960717.6190000001,60,154,13587,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VIGT11.SA,VIGT11,etf,FIP VINCI IE,CI,BRVIGTCTF004,2023-01-02,69.11,906243.4334999999,60,1664,15324,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,QETH11.SA,QETH11,etf,QR ETHER,CI,BRQETHCTF001,2023-01-02,4.53,903577.2005,60,638,26994,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BDIV11.SA,BDIV11,etf,FIP BTGDV IE,CI,BRBDIVCTF009,2023-01-02,104.05,781026.4658333334,60,89,6015,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CACR11.SA,CACR11,etf,CARTESIA FII,CI  ER,BRCACRCTF004,2023-01-02,102.0,752974.4788333332,60,338,6211,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BITH11.SA,BITH11,etf,BITCOIN HASH,CI,BRBITHCTF004,2023-01-02,20.94,643270.0196666666,60,230,11815,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NVRP11.SA,NVRP11,etf,FIP NVRAPOSO,CI,BRNVRPCTF009,2023-01-02,920.01,575455.005,2,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KNOX11.SA,KNOX11,etf,FIP IE KNOX,CI,BRKNOXCTF003,2023-01-02,95.2,550494.8184210527,57,386,14117,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XPIE11.SA,XPIE11,etf,FIP XP INFRA,CI  EA,BRXPIECTF003,2023-01-02,71.43,532394.7668333334,60,117,7485,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ALUG11.SA,ALUG11,etf,INVESTO ALUG,CI,BRALUGCTF000,2023-01-02,35.3,465559.3855,60,66,719,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,USTK11.SA,USTK11,etf,INVESTO USTK,CI,BRUSTKCTF007,2023-01-02,7.65,462347.42566666665,60,92,3759,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XMAL11.SA,XMAL11,etf,TREND SMALL,CI,BRXMALCTF002,2023-01-02,6.3,443600.371,60,70,5871,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BRZP11.SA,BRZP11,etf,FIP BRZ IE,CI  EA,BRBRZPCTF005,2023-01-02,70.3,428435.3873333333,60,2098,6802,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PICE11.SA,PICE11,etf,FIP PATR INF,CI  EA,BRPICECTF007,2023-01-02,76.88,403974.7623333333,60,11,496,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ENDD11.SA,ENDD11,etf,FIP END DEBT,CI  ERA,BRENDDCTF001,2023-01-02,84.0,400281.25066666666,60,330,12311,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ESGE11.SA,ESGE11,etf,TREND ESG E,CI,BRESGECTF001,2023-01-02,7.1,378712.35983333335,60,13,293,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,URET11.SA,URET11,etf,TREND U REIT,CI,BRURETCTF002,2023-01-02,8.69,342932.4008333333,60,20,144,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2023-01-02,0.29,323958.65483333333,60,34,29349000,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CCRF11.SA,CCRF11,etf,RBR CRI FII,CI,BRCCRFCTF003,2023-01-02,84.01,311229.9308163266,49,3,50,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ASIA11.SA,ASIA11,etf,TREND ASIA,CI,BRASIACTF011,2023-01-02,7.52,300592.05083333334,60,20,511,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TECK11.SA,TECK11,etf,IT NOW TECK,CI,BRTECKCTF005,2023-01-02,31.05,269922.2461666667,60,25,1395,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TRIG11.SA,TRIG11,etf,TRG SMIC CAP,CI,BRTRIGCTF010,2023-01-02,33.19,268095.21783333336,60,36,786,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HTEK11.SA,HTEK11,etf,IT NOW HCARE,CI,BRHTEKCTF004,2023-01-02,51.5,224437.5845,60,6,10,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BRAX11.SA,BRAX11,etf,ISHARES BRAX,CI,BRBRAXCTF002,2023-01-02,89.0,209048.38833333334,60,22,2223,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BBSD11.SA,BBSD11,etf,BB ETF SP DV,CI,BRBBSDCTF000,2023-01-02,87.7,200501.67633333334,60,40,172,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GOVE11.SA,GOVE11,etf,IT NOW IGCT,CI,BRGOVECTF004,2023-01-02,46.34,195313.37883333335,60,23,292,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,5GTK11.SA,5GTK11,etf,INVESTO 5GTK,CI,BR5GTKCTF000,2023-01-02,74.5,190198.14283333335,60,16,26,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2023-01-02,105.57,187711.41133333332,60,16,444,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XFIX11.SA,XFIX11,etf,TREND IFIX-L,CI,BRXFIXCTF004,2023-01-02,10.07,185632.59916666665,60,309,9168,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BBOI11.SA,BBOI11,etf,BB ETF BOI G,CI,BRBBOICTF008,2023-01-02,9.06,180123.62869565218,23,36,8222,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ELAS11.SA,ELAS11,etf,SAFRAETFELAS,CI,BRELASCTF009,2023-01-02,98.37,176303.464,60,453,608,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ESGB11.SA,ESGB11,etf,ETF ESG BTG,CI,BRESGBCTF007,2023-01-02,88.67,138321.89927272729,55,3,9,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,REVE11.SA,REVE11,etf,IT NOW GREEN,CI,BRREVECTF002,2023-01-02,47.03,135940.36375,56,2,2,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SHOT11.SA,SHOT11,etf,IT NOW SHOT,CI,BRSHOTCTF006,2023-01-02,14.51,103625.85677966102,59,9,922,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DNAI11.SA,DNAI11,etf,IT NOW DNA,CI,BRDNAICTF008,2023-01-02,34.5,85216.38620689655,58,1,19,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BDOM11.SA,BDOM11,etf,INVESTO BDOM,CI,BRBDOMCTF006,2023-01-02,83.27,82573.21883333333,60,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,YDRO11.SA,YDRO11,etf,IT NOW HYDRO,CI,BRYDROCTF007,2023-01-02,39.81,79017.4247457627,59,1,15,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CORN11.SA,CORN11,etf,BB ETF MILHO,CI,BRCORNCTF002,2023-01-02,9.61,78339.43042553191,47,29,6130,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
