decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2022-01-03,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2022-01-03,164.84,223887268.54466668,60,10395,369633,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2022-01-03,2292.6,456642.9361666666,60,89,155,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HSAF11.SA,HSAF11,fii,FII HSI CRI,CI  ER,BRHSAFCTF004,2022-01-03,92.45,449232.14416666667,60,286,2926,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2022-01-03,67.5,437707.7573333334,60,397,4998,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PLCR11.SA,PLCR11,fii,FII PLURAL R,CI  ER,BRPLCRCTF003,2022-01-03,89.9,416968.48099999997,60,232,2830,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,XPCA11.SA,XPCA11,fii,FIAGRO XP CA,CI  ER,BRXPCACTF004,2022-01-03,9.3,415214.15266666666,30,910,102127,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HBRH11.SA,HBRH11,fii,FII MULT REN,CI  ER,BRHBRHCTF000,2022-01-03,89.07,413719.95516666665,60,78,947,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BCIA11.SA,BCIA11,fii,FII BCIA,CI  ER,BRBCIACTF005,2022-01-03,85.0,409889.3948333334,60,188,1343,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,LFTT11.SA,LFTT11,fii,FII LOFT II,CI  ER,BRLFTTCTF004,2022-01-03,109.99,391982.63482758624,58,14,14254,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RBFF11.SA,RBFF11,fii,FII RIOB FF,CI  ER,BRRBFFCTF008,2022-01-03,56.2,388094.8438333333,60,558,5921,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HGPO11.SA,HGPO11,fii,FII CSHGPRIM,CI  ER,BRHGPOCTF009,2022-01-03,236.01,387174.3618333333,60,146,559,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ARRI11.SA,ARRI11,fii,FII ATRIO,CI  ER,BRARRICTF009,2022-01-03,96.0,385582.52216666663,60,513,7721,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SADI11.SA,SADI11,fii,FII SANT PAP,CI  ER,BRSADICTF007,2022-01-03,90.0,370697.24700000003,60,102,1668,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,LASC11.SA,LASC11,fii,FII LEGATUS,CI  ER,BRLASCCTF003,2022-01-03,89.98,366380.0291666667,36,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,VIFI11.SA,VIFI11,fii,FII VINCI IF,CI  ER,BRVIFICTF009,2022-01-03,74.59,360970.1563333333,60,563,2006,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2022-01-03,458.0,349604.09766666667,60,217,953,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RVBI11.SA,RVBI11,fii,FII VBI REIT,CI,BRRVBICTF009,2022-01-03,82.94,343866.9801666666,60,230,2424,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MCHF11.SA,MCHF11,fii,FII MAUA HF,CI,BRMCHFCTF003,2022-01-03,9.93,339284.053,60,149,15170,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RBHG11.SA,RBHG11,fii,FII RBCRI IV,CI  ER,BRRBHGCTF002,2022-01-03,85.07,331237.28483333334,60,235,3908,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,NEWL11.SA,NEWL11,fii,FII NEWPORT,CI  ER,BRNEWLCTF004,2022-01-03,98.97,320594.7818333333,60,162,1736,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CXCO11.SA,CXCO11,fii,FII CEF CORP,CI  ER,BRCXCOCTF003,2022-01-03,81.39,317945.3015,60,306,8095,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RNDP11.SA,RNDP11,fii,FII BB R PAP,CI  ER,BRRNDPCTF007,2022-01-03,625.0,310570.51642857137,56,7,11,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MORC11.SA,MORC11,fii,FII MORE CRI,CI,BRMORCCTF004,2022-01-03,99.98,307613.7768,25,43,11852,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PATC11.SA,PATC11,fii,FII PATRIA,CI  ER,BRPATCCTF002,2022-01-03,65.0,302123.3135,60,148,5562,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,DVFF11.SA,DVFF11,fii,FII DEVA FOF,CI,BRDVFFCTF006,2022-01-03,96.6,295137.04107142857,56,4,4,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,VIUR11.SA,VIUR11,fii,FII VINCI IU,CI  ER,BRVIURCTF009,2022-01-03,75.25,290739.041,60,979,5419,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,VGIA11.SA,VGIA11,fii,FIAGRO VGIA,CI,BRVGIACTF004,2022-01-03,9.65,273600.0133333333,12,40,13169,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2022-01-03,43.84,265793.7985,60,1097,6913,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RBCO11.SA,RBCO11,fii,FII R INCOME,CI  ER,BRRBCOCTF007,2022-01-03,56.15,264474.95866666664,60,320,3343,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FLCR11.SA,FLCR11,fii,FII FL RECEB,CI,BRFLCRCTF004,2022-01-03,101.89,261379.339,60,115,6252,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FCFL11.SA,FCFL11,fii,FII CAMPUSFL,CI,BRFCFLCTF009,2022-01-03,107.5,261174.15116666668,60,120,1809,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GSFI11.SA,GSFI11,fii,FII GENERAL,CI,BRGSFICTF009,2022-01-03,4.52,258096.0298333333,60,129,6586,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TEPP11.SA,TEPP11,fii,FII TEL PROP,CI  ER,BRTEPPCTF006,2022-01-03,74.29,253291.5796666667,60,172,1348,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HUSC11.SA,HUSC11,fii,FII H UNIMED,CI  ER,BRHUSCCTF009,2022-01-03,126.98,241184.30285714287,56,9,11,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,JGPX11.SA,JGPX11,fii,FIAGRO JGP,CI  ER,BRJGPXCTF006,2022-01-03,99.0,236623.44375,24,11,170,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,VLOL11.SA,VLOL11,fii,FII OLIMPIA,CI  ER,BRVLOLCTF009,2022-01-03,95.0,233989.29183333332,60,134,2374,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GCRI11.SA,GCRI11,fii,FII GLPG CRI,CI,BRGCRICTF008,2022-01-03,98.48,223055.56283333333,60,38,699,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,OUFF11.SA,OUFF11,fii,FII OURI FOF,CI,BROUFFCTF005,2022-01-03,71.4,221968.913,60,256,1144,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2022-01-03,105.48,217883.74916666665,60,118,1033,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,NSLU11.SA,NSLU11,fii,FII LOURDES,CI  ER,BRNSLUCTF008,2022-01-03,233.0,204851.41283333334,60,58,264,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2022-01-03,55.18,197225.07233333334,60,224,2214,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RBHY11.SA,RBHY11,fii,FII RB YIELD,CI  ER,BRRBHYCTF005,2022-01-03,100.8,196121.02699999997,60,228,4142,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,IBCR11.SA,IBCR11,fii,FII BREI,CI,BRIBCRCTF009,2022-01-03,96.95,192622.57701754387,57,94,9384,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,NAVT11.SA,NAVT11,fii,FII NAVI TOT,CI,BRNAVTCTF015,2022-01-03,72.25,189366.1025,60,318,828,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RELG11.SA,RELG11,fii,FII REC LOG,CI,BRRELGCTF008,2022-01-03,79.94,185735.53716666668,60,326,1963,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,APTO11.SA,APTO11,fii,FII NAVI RSD,CI  ER,BRAPTOCTF007,2022-01-03,10.45,179966.11,8,14,503,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,VTLT11.SA,VTLT11,fii,FII VOT LOG,CI  ER,BRVTLTCTF001,2022-01-03,95.22,176239.40883333332,60,151,4266,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RBED11.SA,RBED11,fii,FII RIOB ED,CI  ER,BRRBEDCTF006,2022-01-03,126.4,166125.662,60,234,2323,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RFOF11.SA,RFOF11,fii,FII RB CFOF,CI  ER,BRRFOFCTF001,2022-01-03,72.69,156662.75083333335,60,351,2264,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,AFOF11.SA,AFOF11,fii,FII ALIANZFF,CI,BRAFOFCTF007,2022-01-03,89.79,154686.079,60,68,263,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,LGCP11.SA,LGCP11,fii,FII LGCP INT,CI  ER,BRLGCPCTF006,2022-01-03,84.44,150244.23866666667,60,122,1337,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HGIC11.SA,HGIC11,fii,FII HGI CRI,CI  ER,BRHGICCTF009,2022-01-03,107.95,150237.5910909091,55,3,62,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,OURE11.SA,OURE11,fii,FII OU RENDA,CI,BROURECTF003,2022-01-03,87.08,149592.19866666666,60,216,3783,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HTMX11.SA,HTMX11,fii,FII HOTEL MX,CI,BRHTMXCTF000,2022-01-03,89.2,148476.56449999998,60,168,897,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BBFO11.SA,BBFO11,fii,FII BB FOF,CI  ER,BRBBFOCTF004,2022-01-03,75.0,147302.57766666668,60,45,445,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,KEVE11.SA,KEVE11,fii,FII EVEN II,CI  ERA,BRKEVECTF007,2022-01-03,1100.0,145797.93538461538,13,4,45,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIME11.SA,BIME11,fii,FII BRIO ME,CI,BRBIMECTF006,2022-01-03,9.29,145073.33884615384,26,433,6252,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,IBFF11.SA,IBFF11,fii,FII FOF BREI,CI,BRIBFFCTF007,2022-01-03,59.95,144828.72783333334,60,277,725,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2022-01-03,20.22,139657.437,60,881,9819,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2022-01-03,51.62,138798.95966666666,60,202,1313,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,JRDM11.SA,JRDM11,fii,FII SHOPJSUL,CI,BRJRDMCTF002,2022-01-03,68.55,132647.93516666666,60,183,2310,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CARE11.SA,CARE11,fii,FII DEA CARE,CI,BRCARECTF000,2022-01-03,2.58,132453.91433333335,60,286,16757,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2022-01-03,2101.0,126853.27333333333,60,20,90,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CJCT11.SA,CJCT11,fii,FII CJCTOWER,CI,BRCJCTCTF001,2022-01-03,68.01,123777.43461538461,52,2,47,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RDPD11.SA,RDPD11,fii,FII BB PAPII,CI  ER,BRRDPDCTF008,2022-01-03,58.47,119310.37491525424,59,8,26,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,JFLL11.SA,JFLL11,fii,FII JFL LIV,CI  ER,BRJFLLCTF002,2022-01-03,75.48,109813.695,60,971,3056,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MCHY11.SA,MCHY11,fii,FII MAUA HY,CI,BRMCHYCTF004,2022-01-03,120.0,105928.41795454547,44,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SEQR11.SA,SEQR11,fii,FII SEQUOIA,CI,BRSEQRCTF002,2022-01-03,76.7,105673.44333333333,60,121,568,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RRCI11.SA,RRCI11,fii,FII RBCAP RI,CI  ER,BRRRCICTF005,2022-01-03,83.15,104456.66833333335,60,77,851,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2022-01-03,170.8,100680.25466666667,60,111,533,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,OULG11.SA,OULG11,fii,FII OURILOG,CI,BROULGCTF001,2022-01-03,56.38,100603.8355,60,159,1290,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MAXR11.SA,MAXR11,fii,FII MAX RET,CI,BRMAXRCTF009,2022-01-03,84.62,97504.54583333334,60,157,1311,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CXCE11B.SA,CXCE11B,fii,FII CX CEDAE,CI  ER  MB,BRCXCECTF004,2022-01-03,44.59,97334.066,60,90,775,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MGCR11.SA,MGCR11,fii,FII MOGNO HG,CI,BRMGCRCTF000,2022-01-03,88.13,97085.29049999999,60,43,352,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BREV11.SA,BREV11,fii,FII BRE VIC,CI,BRBREVCTF008,2022-01-03,95.55,94553.52421052632,38,1,55,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FLMA11.SA,FLMA11,fii,FII S F LIMA,CI,BRFLMACTF009,2022-01-03,122.0,92634.9675,60,155,669,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ER,BRABCPCTF000,2022-01-03,69.5,90813.39683333333,60,276,1775,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,IFID11.SA,IFID11,fii,FII IFI-D,CI  ER,BRIFIDCTF007,2022-01-03,81.49,86588.28166666668,60,36,367,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI  ER,BRSHPHCTF008,2022-01-03,795.11,85615.125,60,13,58,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2022-01-03,203.8,84965.69283333333,60,35,298,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,HLOG11.SA,HLOG11,fii,FII HEDGELOG,CI  ER,BRHLOGCTF008,2022-01-03,94.4,84141.59166666666,60,87,1641,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,JSAF11.SA,JSAF11,fii,FII JS A FIN,CI  ER,BRJSAFCTF000,2022-01-03,100.36,84127.4473076923,26,12,259,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FVPQ11.SA,FVPQ11,fii,FII V PARQUE,CI  ER,BRFVPQCTF015,2022-01-03,106.92,83507.34416666668,60,237,1408,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,MGLG11.SA,MGLG11,fii,FII MOGNO LG,CI,BRMGLGCTF004,2022-01-03,55.65,78599.10661016949,59,77,2516,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GCFF11.SA,GCFF11,fii,FII GALAPAGO,CI,BRGCFFCTF009,2022-01-03,76.0,75683.53416666666,60,36,198,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FAED11.SA,FAED11,fii,FII ANH EDUC,CI,BRFAEDCTF003,2022-01-03,150.9,73282.053,60,54,537,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2022-01-03,136.25,69744.62166666666,60,22,216,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CRFF11.SA,CRFF11,fii,FII CX RBRA2,CI,BRCRFFCTF006,2022-01-03,67.9,67222.82816666666,60,16,42,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PLOG11.SA,PLOG11,fii,FII PLURAL L,CI  ER,BRPLOGCTF001,2022-01-03,79.15,65010.66383333333,60,28,170,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,VCRR11.SA,VCRR11,fii,FII VECT REN,CI  ER,BRVCRRCTF008,2022-01-03,77.0,64888.51338983051,59,4,170,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2022-01-03,43.0,63766.8975,60,74,863,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
