decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2024-01-02,CPFF11.SA,CPFF11,fii,FII CAP REIT,CI,BRCPFFCTF000,2024-01-02,76.9,363443.468,60,124,2369,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RINV11.SA,RINV11,fii,FII REAL INV,CI  ER,BRRINVCTF004,2024-01-02,111.57,363186.7048333333,60,41,892,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NCRA11.SA,NCRA11,fii,FIAGRO NCH,CI  ER,BRNCRACTF001,2024-01-02,10.65,351888.95516666665,60,399,11054,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ZAVI11.SA,ZAVI11,fii,FII ZAVIT R,CI  ER,BRZAVICTF004,2024-01-02,127.0,351404.0526666667,60,134,865,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,OIAG11.SA,OIAG11,fii,FIAGRO INNOV,CI,BROIAGCTF009,2024-01-02,9.05,342600.1616666667,60,795,25935,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BLMC11.SA,BLMC11,fii,FII BLUE CRI,CI,BRBLMCCTF004,2024-01-02,84.02,339680.7230508475,59,6,59,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BPML11.SA,BPML11,fii,FII BTG SHOP,CI,BRBPMLCTF006,2024-01-02,95.95,336425.14283333335,60,13,297,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,AGRX11.SA,AGRX11,fii,FIAGRO AGRX,CI,BRAGRXCTF001,2024-01-02,10.97,328635.706,60,1219,88300,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,KIVO11.SA,KIVO11,fii,FII KIVO,CI  ERS,BRKIVOCTF007,2024-01-02,90.07,314989.26833333337,60,458,2745,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VCRI11.SA,VCRI11,fii,FII VINCI CR,CI  ER,BRVCRICTF007,2024-01-02,8.38,309090.1016666667,60,429,37723,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NSLU11.SA,NSLU11,fii,FII LOURDES,CI  ER,BRNSLUCTF008,2024-01-02,192.97,303637.99483333336,60,72,414,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VIUR11.SA,VIUR11,fii,FII VINCI IU,CI  ER,BRVIURCTF009,2024-01-02,7.9,302804.42250000004,60,3872,51722,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ALZM11.SA,ALZM11,fii,FII ALIANZME,CI  EB,BRALZMCTF007,2024-01-02,8.8,300654.60583333333,60,955,54923,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RBHG11.SA,RBHG11,fii,FII RBCRI IV,CI  ER,BRRBHGCTF002,2024-01-02,90.8,297752.7833333333,60,188,1649,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EVBI11.SA,EVBI11,fii,FII VBI CON,CI  ER,BREVBICTF007,2024-01-02,98.49,292159.1618333334,60,30,127,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BPFF11.SA,BPFF11,fii,FII ABSOLUTO,CI  ER,BRBPFFCTF002,2024-01-02,70.63,283971.7463333334,60,288,3180,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VIFI11.SA,VIFI11,fii,FII VINCI IF,CI  ER,BRVIFICTF009,2024-01-02,8.19,275315.6775,60,277,13858,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CYCR11.SA,CYCR11,fii,FII CYRELA,CI  ER,BRCYCRCTF004,2024-01-02,9.61,268519.1753333333,60,588,23844,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VSLH11.SA,VSLH11,fii,FII VERS CRI,CI,BRVSLHCTF008,2024-01-02,4.19,259950.53133333332,60,3047,91360,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VCRR11.SA,VCRR11,fii,FII VECT REN,CI  ER,BRVCRRCTF008,2024-01-02,67.19,249396.55983333333,60,298,4861,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,OULG11.SA,OULG11,fii,FII OURILOG,CI,BROULGCTF001,2024-01-02,32.44,246593.685,60,138,1946,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ARRI11.SA,ARRI11,fii,FII ATRIO,CI  ER,BRARRICTF009,2024-01-02,9.01,245443.59116666668,60,995,29151,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BBFI11B.SA,BBFI11B,fii,FII BB PROGR,CI  ER  MB,BRBBFICTF006,2024-01-02,1180.0,242116.49466666667,60,73,111,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RBED11.SA,RBED11,fii,FII RIOB ED,CI  ER,BRRBEDCTF006,2024-01-02,143.76,224785.63816666664,60,282,2683,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FIIB11.SA,FIIB11,fii,FII INDL BR,CI  ER,BRFIIBCTF001,2024-01-02,515.03,220466.0885,60,135,357,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,DCRA11.SA,DCRA11,fii,FIAGRO DEVAN,CI,BRDCRACTF002,2024-01-02,9.02,210700.77116666667,60,747,25189,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GCRI11.SA,GCRI11,fii,FII GLPG CRI,CI,BRGCRICTF008,2024-01-02,88.5,208944.7425,60,164,10728,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,OUFF11.SA,OUFF11,fii,FII OURI FOF,CI,BROUFFCTF005,2024-01-02,70.98,206726.8875,60,118,1287,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RVBI11.SA,RVBI11,fii,FII VBI REIT,CI,BRRVBICTF009,2024-01-02,83.75,200869.1686666667,60,174,3108,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BMLC11.SA,BMLC11,fii,FII BMBRC LC,CI,BRBMLCCTF004,2024-01-02,106.8,200445.60576271187,59,11,95,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RMAI11.SA,RMAI11,fii,FII REAGMULT,CI  ER,BRRMAICTF000,2024-01-02,70.3,197810.08403846153,52,8,132,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MANA11.SA,MANA11,fii,FII MANATI,CI  ER,BRMANACTF006,2024-01-02,9.38,196570.70016666668,60,964,28407,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ITIT11.SA,ITIT11,fii,FII INTER IT,CI  ER,BRITITCTF004,2024-01-02,76.77,190567.11200000002,60,219,810,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,LIFE11.SA,LIFE11,fii,FII LIFE,CI  ER,BRLIFECTF017,2024-01-02,10.12,179935.75033333333,60,331,11057,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HREC11.SA,HREC11,fii,FII HEDGEREC,CI  ERB,BRHRECCTF005,2024-01-02,8.74,178601.592,60,840,10071,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ARXD11.SA,ARXD11,fii,FII ARXD R,CI  ER,BRARXDCTF008,2024-01-02,97.0,177582.81102040817,49,6,499,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MAXR11.SA,MAXR11,fii,FII MAX RET,CI,BRMAXRCTF009,2024-01-02,76.24,174903.22616666666,60,1371,2095,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,JPPA11.SA,JPPA11,fii,FII JPPA CRI,CI  ER,BRJPPACTF005,2024-01-02,92.6,171537.47149999999,60,244,1954,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CXCO11.SA,CXCO11,fii,FII CEF CORP,CI  ER,BRCXCOCTF003,2024-01-02,78.8,167532.70183333333,60,389,1830,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RBHY11.SA,RBHY11,fii,FII RB YIELD,CI  ER,BRRBHYCTF005,2024-01-02,92.52,165533.24483333333,60,158,2303,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,GAME11.SA,GAME11,fii,FII GUARD MU,CI,BRGAMECTF002,2024-01-02,9.19,162780.39216666666,60,681,26590,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SAPI11.SA,SAPI11,fii,FII SAPI,CI  ER,BRSAPICTF001,2024-01-02,88.75,159631.508,50,40,1728,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FIGS11.SA,FIGS11,fii,FII GEN SHOP,CI  ER,BRFIGSCTF009,2024-01-02,60.39,158804.758,60,245,1386,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FCFL11.SA,FCFL11,fii,FII CAMPUSFL,CI,BRFCFLCTF009,2024-01-02,115.96,156649.11433333333,60,77,1141,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,NEWU11.SA,NEWU11,fii,FII NEWRU,CI  ER,BRNEWUCTF005,2024-01-02,79.0,152771.56545454546,55,16,58,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TORD11.SA,TORD11,fii,FII TORDE EI,CI,BRTORDCTF015,2024-01-02,2.25,150757.34366666665,60,2069,97689,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CXCI11.SA,CXCI11,fii,FII CAIXA CI,CI,BRCXCICTF005,2024-01-02,85.49,149912.06766666667,60,172,1024,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HOSI11.SA,HOSI11,fii,FII HOUSI,CI  ER,BRHOSICTF009,2024-01-02,91.09,141171.2575,60,35,299,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,IBCR11.SA,IBCR11,fii,FII BREI,CI,BRIBCRCTF009,2024-01-02,81.45,140532.29433333332,60,246,2257,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BNFS11.SA,BNFS11,fii,FII BANRISUL,CI  ER,BRBNFSCTF000,2024-01-02,121.26,135088.69983333335,60,208,1906,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SEQR11.SA,SEQR11,fii,FII SEQUOIA,CI,BRSEQRCTF002,2024-01-02,59.69,131601.02516666666,60,138,1187,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RBIR11.SA,RBIR11,fii,FII RBRES IV,CI  ERA,BRRBIRCTF007,2024-01-02,89.98,130526.06283333334,60,13,99,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CXAG11.SA,CXAG11,fii,FII CAIXA AG,CI  ER,BRCXAGCTF003,2024-01-02,80.88,127936.7595,60,164,2398,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,KEVE11.SA,KEVE11,fii,FII EVEN II,CI  ERA,BRKEVECTF007,2024-01-02,1130.0,122891.37150000001,40,30,169,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SJAU11.SA,SJAU11,fii,FII SJ AU,CI,BRSJAUCTF009,2024-01-02,58.0,118439.54333333333,24,6,327,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,EQIR11.SA,EQIR11,fii,FII EQI RECE,CI  ER,BREQIRCTF003,2024-01-02,9.8,116635.36466666666,60,779,14468,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,MGHT11.SA,MGHT11,fii,FII MOGNO HT,CI,BRMGHTCTF005,2024-01-02,47.41,115656.80266666667,60,306,2152,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,OURE11.SA,OURE11,fii,FII OU RENDA,CI,BROURECTF003,2024-01-02,74.7,114863.269,60,127,1817,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PQDP11.SA,PQDP11,fii,FII D PEDRO,CI  ER,BRPQDPCTF004,2024-01-02,1927.0,114310.95766666667,60,17,32,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SPTW11.SA,SPTW11,fii,FII SP DOWNT,CI  ER,BRSPTWCTF002,2024-01-02,42.0,114064.996,60,377,3590,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,PLCA11.SA,PLCA11,fii,FIAGRO PLUR,CI  ER,BRPLCACTF009,2024-01-02,83.1,110520.81666666667,60,102,1040,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CRFF11.SA,CRFF11,fii,FII CX RBRA2,CI,BRCRFFCTF006,2024-01-02,77.59,110498.79372881356,59,21,122,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,BBRC11.SA,BBRC11,fii,FII BB CORP,CI  ER,BRBBRCCTF004,2024-01-02,114.3,110009.01183333334,60,172,1366,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VSHO11.SA,VSHO11,fii,FII VOT SHOP,CI  ER,BRVSHOCTF002,2024-01-02,83.69,108631.07949999999,60,103,754,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,CRAA11.SA,CRAA11,fii,FIAGRO CRAA,CI,BRCRAACTF008,2024-01-02,100.35,105792.2035,60,262,910,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VVRI11.SA,VVRI11,fii,FII V2 RENDA,CI  ER,BRVVRICTF007,2024-01-02,94.71,104489.25113207547,53,6,8,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,VTLT11.SA,VTLT11,fii,FII VOT LOG,CI  ER,BRVTLTCTF001,2024-01-02,95.96,100953.2305,60,206,1317,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RELG11.SA,RELG11,fii,FII REC LOG,CI,BRRELGCTF008,2024-01-02,48.14,97234.24416666667,60,198,7202,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,IAGR11.SA,IAGR11,fii,FIAGRO SFI,CI  ER,BRIAGRCTF002,2024-01-02,4.54,97048.76383333333,60,391,13399,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,DVFF11.SA,DVFF11,fii,FII DEVA FOF,CI,BRDVFFCTF006,2024-01-02,8.29,96128.90316666667,60,170,2737,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RBRS11.SA,RBRS11,fii,FII RIOB RR,CI  ER,BRRBRSCTF006,2024-01-02,54.6,93867.5495,60,7,29,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FLCR11.SA,FLCR11,fii,FII FL RECEB,CI,BRFLCRCTF004,2024-01-02,97.4,90199.29033333334,60,53,1065,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,TMPS11.SA,TMPS11,fii,FII ITAU TEM,CI  ER,BRTMPSCTF003,2024-01-02,94.73,88555.98166666667,60,45,2580,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RNGO11.SA,RNGO11,fii,FII RIONEGRO,CI  ER,BRRNGOCTF003,2024-01-02,46.55,86327.82833333334,60,107,1766,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,RFOF11.SA,RFOF11,fii,FII RB CFOF,CI  ER,BRRFOFCTF001,2024-01-02,77.77,84675.734,60,44,272,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,ITIP11.SA,ITIP11,fii,FII INTER IP,CI  ER,BRITIPCTF002,2024-01-02,76.26,82055.702,60,230,1396,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,LSAG11.SA,LSAG11,fii,FIAGRO LESTE,CI  ER,BRLSAGCTF004,2024-01-02,98.49,80143.81183333333,60,123,1252,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,SHPH11.SA,SHPH11,fii,FII HIGIENOP,CI  ER,BRSHPHCTF008,2024-01-02,845.0,77200.521,60,23,89,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FAED11.SA,FAED11,fii,FII ANH EDUC,CI,BRFAEDCTF003,2024-01-02,156.8,75458.34166666666,60,62,248,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2024-01-02,173.29,74174.08300000001,60,76,402,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,FVPQ11.SA,FVPQ11,fii,FII V PARQUE,CI  ER,BRFVPQCTF015,2024-01-02,110.2,73357.00166666666,60,112,1011,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,LUGG11.SA,LUGG11,fii,FII LUGGO,CI  ER,BRLUGGCTF007,2024-01-02,82.57,70545.88383333334,60,232,871,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
2024-01-02,HLOG11.SA,HLOG11,fii,FII HEDGELOG,CI  ER,BRHLOGCTF008,2024-01-02,85.35,69837.85233333333,60,75,381,B3 COTAHIST official annual file; last trading session 2024-01-02; 60-session average traded value,2024
