date,static,volatility_target,mean_variance,linear_trailing_12m,linear_above_trend,linear_drawdown,linear_market_trailing_12m,linear_short_volatility,oracle_binary,oracle_continuous
2024-11-30,0.55,0.7594312222014569,0.12113029002086034,0.55,0.55,0.55,0.55,0.478671746092479,0.0,0.0
2024-12-31,0.55,0.678621449619091,0.0001319636632441826,0.55,0.55,0.55,0.55,0.5786864872909876,0.0,0.0
2025-01-31,0.55,0.6363226836718386,-0.020516769604757245,0.55,0.55,0.55,0.55,0.5999766124935069,0.95,0.95
2025-02-28,0.55,0.5388445253832662,-0.010331183112689341,0.55,0.55,0.55,0.55,0.8402784588479338,0.0,0.0
2025-03-31,0.55,0.5292969921081634,0.011775082510461186,0.55,0.55,0.55,0.55,0.66155775770131,0.95,0.95
2025-04-30,0.55,0.4981933077742355,0.07904250313421123,0.55,0.55,0.55,0.55,0.6836645952218002,0.95,0.95
2025-05-31,0.55,0.5005349990698491,0.15230710038641526,0.55,0.55,0.55,0.55,0.6477283258823266,0.95,0.7398381841617674
2025-06-30,0.55,0.5049951154962949,0.1274130944887535,0.55,0.55,0.55,0.55,0.43952041617688764,0.95,0.20047608975637685
2025-07-31,0.55,0.5060793296431368,0.08605197327712179,0.55,0.55,0.55,0.55,0.43782836872983905,0.0,0.0
2025-08-31,0.55,0.5107629738024828,0.05716190400593159,0.55,0.55,0.55,0.55,0.37729559491050363,0.95,0.95
2025-09-30,0.55,0.49343874440253194,0.10430442317896196,0.55,0.55,0.55,0.55,0.5465306301964092,0.0,0.0
2025-10-31,0.55,0.49470936762512846,0.09805394125040366,0.55,0.55,0.55,0.55,0.5499110001280866,0.95,0.95
2025-11-30,0.55,0.49385446256119664,0.16056661093034993,0.55,0.55,0.55,0.55,0.5105668471697593,0.95,0.95
2025-12-31,0.55,0.5607230350632288,0.1552546868542551,0.55,0.55,0.55,0.55,0.4866127425566309,0.0,0.0
