date,static,volatility_target,mean_variance,linear_trailing_12m,linear_above_trend,linear_drawdown,linear_market_trailing_12m,linear_short_volatility,oracle_binary,oracle_continuous
2019-11-01,0.55,0.709984217112463,0.33570643194288485,0.6302874684943772,0.5597893526660281,0.624994426315615,0.5957527130601667,0.55,0.95,0.95
2019-11-08,0.55,0.7038985113601918,0.6174692321015632,0.6385065256363772,0.5819900945686332,0.6429991404733444,0.5797978262656025,0.55,0.0,0.0
2019-11-15,0.55,0.7321346876789622,0.3256033901460746,0.65400383442543,0.5517165030299592,0.6122977863641421,0.5979747437396095,0.55,0.0,0.0
2019-11-22,0.55,0.7398780961147012,0.16137437974571633,0.6214950066436673,0.5339265188432903,0.596173413392713,0.568672727517301,0.55,0.95,0.95
2019-11-29,0.55,0.7374700796471527,0.22795362580764586,0.6261317889488166,0.547258663131681,0.6189017802017358,0.5999622098455875,0.55,0.0,0.0
2019-12-06,0.55,0.7412826082578857,0.2528434019092443,0.6112785009671732,0.5418119158270418,0.6182265917835518,0.5715028863569714,0.55,0.95,0.95
2019-12-13,0.55,0.7434553590857638,0.27176241497784703,0.6266852613274153,0.5512111342400411,0.6367632265209704,0.6002331655465702,0.55,0.95,0.95
2019-12-20,0.55,0.7323653657904206,0.3851941370686857,0.634758755502904,0.5825479944911373,0.6420429764466403,0.6145869465958278,0.55,0.0,0.0
2019-12-27,0.55,0.7327670453273982,0.29977505090771256,0.6242090166294527,0.5765817795398039,0.640990756821119,0.6456364650611396,0.55,0.95,0.95
2020-01-03,0.55,0.7327169888945841,0.3137017608864895,0.6239774472319383,0.5807169458497571,0.6415023798831974,0.6356767401935828,0.55,0.0,0.0
2020-01-10,0.55,0.7298986560458769,0.23192822798314627,0.6193524757768057,0.5655109211560455,0.6285133946401306,0.6199053921450711,0.55,0.95,0.95
2020-01-17,0.55,0.7273107506910639,0.321222636469039,0.6264002414955082,0.5807500940132313,0.6410387924659434,0.592471924915924,0.55,0.95,0.95
2020-01-24,0.55,0.7027086822008293,0.42407927726860273,0.6570101114172897,0.6240129798690008,0.6407740704708342,0.5921992250228283,0.55,0.0,0.0
2020-01-31,0.55,0.6989264607411158,0.36178309498712985,0.6461513541486488,0.6080916180775622,0.629079278824982,0.5802647891111923,0.55,0.0,0.0
2020-02-07,0.55,0.6793546306883357,0.290994020691736,0.6223593421519988,0.5697372588950376,0.5897995152562728,0.5522452755619351,0.55,0.0,0.0
2020-02-14,0.55,0.6801849442965283,0.5081527800697604,0.6256527858824525,0.5643751385090098,0.5890362264120116,0.5696906246946076,0.55,0.95,0.95
2020-02-21,0.55,0.675604438304769,0.485377042983655,0.6323350156193874,0.5865068491299131,0.6216566915387949,0.558056651396879,0.55,0.95,0.95
2020-02-28,0.55,0.7044996142762406,0.6466860485255069,0.6141476126407593,0.6103860761524331,0.6401529884559699,0.5515280047163458,0.55,0.0,0.0
2020-03-06,0.55,0.6009902603741425,0.1544752495197109,0.5442657754204409,0.55,0.5230375532549152,0.5172431188767025,0.55,0.0,0.0
2020-03-13,0.55,0.5780330771090041,-0.02410797127395033,0.5166049276746516,0.4587925044947152,0.46887514517151435,0.47537924816095045,0.55,0.0,0.0
2020-03-20,0.55,0.44764398280594325,-0.1492736014144274,0.4185570876917385,0.31710972756262434,0.3022500644028393,0.36510903661845284,0.55,0.0,0.0
2020-03-27,0.55,0.37819868656671624,-0.20297789716929743,0.18779045303864322,-0.4667496809788101,-0.5733952113489393,0.048086567086797594,0.55,0.95,0.95
2020-04-03,0.55,0.35768753216375776,-0.1257098761501785,0.23520915403902853,-0.27898000111241283,-0.362505262768958,0.33231165529861884,0.55,0.0,0.0
2020-04-10,0.55,0.3538940323992376,-0.15913264879055075,0.19643172391891428,-0.3503682366220723,-0.4522339311378021,0.058476293831992265,0.55,0.95,0.95
2020-04-17,0.55,0.34766751777807975,-0.11120940682300695,0.25216088511287355,-0.22635884938380035,-0.317492407190093,0.3737930057751949,0.55,0.95,0.95
2020-04-24,0.55,0.3468443846095875,-0.11228535434613754,0.41602185365294486,-0.16188049993260367,-0.25138789396689065,0.37421124320885846,0.55,0.0,0.0
2020-05-01,0.55,0.34724043199988586,-0.1003085112402919,0.4134548125346139,-0.14757512448319954,-0.2421534953995116,0.34633471308266695,0.55,0.95,0.95
2020-05-08,0.55,0.32603045966448185,-0.026690781199071933,0.4435515705024707,0.39785863996981463,0.3734103372829943,0.3785903789242711,0.55,0.0,0.0
2020-05-15,0.55,0.3243807223994217,-0.04929678348742911,0.43216763495860944,0.02668034693873511,0.34657819335161133,0.3867335239749605,0.55,0.95,0.95
2020-05-22,0.55,0.32571336744903445,-0.046730742180377746,0.44652418661892573,0.04816459486498892,0.35215968467945935,0.3932620770751628,0.55,0.0,0.0
2020-05-29,0.55,0.3298998606202634,-0.057001314840273,0.4232960841745672,0.039875542446228596,0.34686762959556905,0.40272385920272685,0.55,0.95,0.95
2020-06-05,0.55,0.32845237686546486,-0.05751601578524211,0.4301692162504269,0.4085966287509044,0.3758200129707391,0.41602695846040283,0.55,0.95,0.95
2020-06-12,0.55,0.32503791674190036,-0.03501230007957815,0.44714335688953466,0.4474068833335904,0.4159269008772505,0.45287419118630573,0.55,0.95,0.5090154039089542
2020-06-19,0.55,0.32510456413395217,-0.03756135345062538,0.4504694090938489,0.451250215351758,0.4187687055280537,0.4417514698465117,0.55,0.95,0.95
2020-06-26,0.55,0.32478577232441413,-0.024165637747755,0.4551473973062029,0.46924795669611064,0.4378657461575396,0.44218902713389036,0.55,0.0,0.0
2020-07-03,0.55,0.32353206747650715,-0.044705896252171876,0.4406413554919155,0.4454933574877675,0.4110869776732211,0.433115743679279,0.55,0.95,0.95
2020-07-10,0.55,0.32409392411478904,-0.06258716437729585,0.4361351961433775,0.4531095394046401,0.41803318939954964,0.4336785550208183,0.55,0.95,0.95
2020-07-17,0.55,0.3229844393354586,-0.04539816599036972,0.44557084844472017,0.4778811951963037,0.4437797420586428,0.4520608662277009,0.55,0.95,0.95
2020-07-24,0.55,0.32147920763155186,-0.017510769722316515,0.45651476834540067,0.5076805766883932,0.4747354192654813,0.4696451684703089,0.55,0.95,0.6726887240934956
2020-07-31,0.55,0.32152043539139946,-0.015708706043772527,0.4590616768729274,0.5108985469565792,0.47807455309673785,0.4704923048514173,0.55,0.0,0.0
2020-08-07,0.55,0.32151164433251495,-0.031035483789977312,0.45285051689229483,0.5030060403523388,0.46948695758914566,0.4742557926994791,0.55,0.0,0.0
2020-08-14,0.55,0.32150671690284816,-0.04752125964694009,0.446651082975219,0.4954065091118507,0.4607204272176407,0.4667797911488978,0.55,0.95,0.95
2020-08-21,0.55,0.3205436850503865,0.005671178213196298,0.4672044826750105,0.5247146983142319,0.49096965435499673,0.48181784814274337,0.55,0.95,0.95
2020-08-28,0.55,0.32023377779441375,0.04977259101821737,0.5067006648210002,0.5669166324494112,0.5361042563638518,0.49502452718455725,0.55,0.95,0.95
2020-09-04,0.55,0.3225012650630186,0.1849275460638406,0.4933014718863916,0.5808212000357623,0.5513488078336144,0.4790329740201687,0.55,0.0,0.0
2020-09-11,0.55,0.3222832904100497,0.5061114390956465,0.49062641574682675,0.5639743090019645,0.5345508008680344,0.46476183897794815,0.55,0.0,0.0
2020-09-18,0.55,0.32227845564227187,0.44612792994487976,0.4892602616862317,0.5491844859461399,0.5198148088359458,0.44683824436554725,0.55,0.95,0.95
2020-09-25,0.55,0.32327818956015897,0.6242122872533747,0.48246436388711555,0.5619588383319865,0.5339279890604852,0.44024441713395984,0.55,0.0,0.0
2020-10-02,0.55,0.32272975772303986,0.4941785705903331,0.4785078982383549,0.5378831770263641,0.5086779247468041,0.4326079898492331,0.55,0.0,0.0
2020-10-09,0.55,0.3207032543398505,0.35830802064350054,0.46160987706047096,0.5048186653356606,0.47279963454603835,0.4295438556278843,0.55,0.0,0.0
2020-10-16,0.55,0.3209765748010308,0.3407591431196489,0.45215982912288827,0.49863835071003865,0.4641611745173045,0.4420064347821997,0.55,0.95,0.95
2020-10-23,0.55,0.31976414698775407,0.36933905312931126,0.4608444533499083,0.5319487509062882,0.4975151938061499,0.442253180940926,0.55,0.0,0.0
2020-10-30,0.55,0.32002064046910267,0.48143459674888384,0.46298749406838846,0.5248137434343694,0.48816885593374776,0.4450065471045564,0.55,0.0,0.0
2020-11-06,0.55,0.3169512180328753,0.23669054029376266,0.42953337748699344,0.4768180948947418,0.43564345563324686,0.40454192548578316,0.55,0.95,0.95
2020-11-13,0.55,0.31363035970866826,0.34828058781404425,0.4612450274575344,0.5280634461237567,0.55,0.44229289365387503,0.55,0.95,0.95
2020-11-20,0.55,0.3129750287144642,0.3410096614672859,0.47971276141579694,0.5587844772139393,0.55,0.4667073251862495,0.55,0.95,0.95
2020-11-27,0.55,0.3127446652486151,0.31143302243538035,0.4822412582132125,0.5844643795988715,0.55,0.46645820872115346,0.55,0.95,0.95
2020-12-04,0.55,0.3118733877808407,0.36373850114754924,0.49578765796062646,0.6146692551707544,0.5699010062164847,0.48933939805311844,0.55,0.95,0.10390444293572973
2020-12-11,0.55,0.3120608050764593,0.31972826551660677,0.4893935417524694,0.6157136879421035,0.5706763248602179,0.4901971804014161,0.55,0.95,0.95
2020-12-18,0.55,0.3135949652431964,0.4401249079727615,0.47636175859936464,0.6240094393856889,0.5782422026090495,0.49112815544727884,0.55,0.0,0.0
2020-12-25,0.55,0.31362067885621925,0.41773908853402436,0.47641319656170933,0.6248545650742783,0.5772797234596097,0.48999167255012116,0.55,0.0,0.0
2021-01-01,0.55,0.3136905372965717,0.34937679698763013,0.47192403218203915,0.6217035782773015,0.5751923821515006,0.48416404801394886,0.55,0.95,0.95
2021-01-08,0.55,0.3138775582628682,0.2937197821530668,0.47942273078440745,0.6262162858637184,0.5825235893447438,0.49798845578217255,0.55,0.95,0.95
2021-01-15,0.55,0.31424117578324345,0.3040831206281771,0.47455723655877935,0.6268389862651742,0.5904300746065648,0.5407070074319509,0.55,0.95,0.95
2021-01-22,0.55,0.3167599931753159,0.37181941380631245,0.4614913361117455,0.6318671252586892,0.6068062188156673,0.503592834820359,0.55,0.0,0.0
2021-01-29,0.55,0.31669100433443503,0.3620374030329603,0.46013901616010133,0.6097166295609293,0.592416326682701,0.4882765421767622,0.55,0.0,0.0
2021-02-05,0.55,0.3178178740210277,0.24575312410673025,0.46803653334484985,0.5873298621544354,0.5777137967463783,0.5053017432562177,0.55,0.95,0.95
2021-02-12,0.55,0.316814879442731,0.21455574286770673,0.48126381939997914,0.6093314708177519,0.6105071753029111,0.5248165583460521,0.55,0.95,0.95
2021-02-19,0.55,0.31761821389296613,0.22758641533385454,0.4785281514469314,0.6217421759666003,0.6334475477760465,0.5176547343277724,0.55,0.95,0.95
2021-02-26,0.55,0.318840468271528,0.319581124094106,0.47179934630538906,0.6257148619393176,0.6464785801989598,0.5195041584507063,0.55,0.0,0.0
2021-03-05,0.55,0.32707607452220216,0.18134010985910043,0.4922705424272788,0.5672734247380856,0.55,0.5261999103776892,0.55,0.95,0.95
2021-03-12,0.55,0.32858709540402997,0.23605345020815324,0.5376352950166596,0.6036801758423117,0.6354499540242683,0.5940718050920952,0.55,0.95,0.95
2021-03-19,0.55,0.3768847181515965,0.34840169634764523,0.6553801799094097,0.613317066690896,0.6460474420707475,0.7108336603458696,0.55,0.95,0.95
2021-03-26,0.55,0.4590026395548173,0.5627953577648099,0.8254045860535355,0.6398760528657038,0.6458015557189524,0.9101005280766457,0.55,0.0,0.0
2021-04-02,0.55,0.4936837270098955,0.5832845859990831,0.7387394328839787,0.6275306268802164,0.6407849938065142,0.8086400315588951,0.55,0.95,0.95
2021-04-09,0.55,0.5123917709335384,0.5309800927734107,0.7865494043854024,0.628498168211381,0.6453393098643625,0.8583530562717636,0.55,0.95,0.95
2021-04-16,0.55,0.5262445896662424,0.6305621285021936,0.7552033204454152,0.6464425125919502,0.645098876184381,0.7758248509445598,0.55,0.0,0.0
2021-04-23,0.55,0.5276301106271017,1.0928075903629415,0.7331531361831009,0.6390745603170305,0.6448494890012988,0.7841326383307485,0.55,0.95,0.95
2021-04-30,0.55,0.523748382483843,1.158016290636967,0.765167543171927,0.675394830994519,0.644623474411043,0.8183726674134062,0.55,0.0,0.0
2021-05-07,0.55,0.6171329402319994,1.018494003533361,0.6745455153066124,0.6605449621758765,0.6386027123775359,0.7491906204983125,0.55,0.95,0.95
2021-05-14,0.55,0.6329375934719689,0.9659179537245449,0.705311164760081,0.6606914152053398,0.6441832895379082,0.7713127779031042,0.55,0.0,0.0
2021-05-21,0.55,0.6122744497702995,0.5764388642647582,0.6743610325528677,0.6140320533593566,0.6012928066087359,0.7968535002312421,0.55,0.95,0.95
2021-05-28,0.55,0.614559717309963,0.6070472627618947,0.6859825545647906,0.6164906441577692,0.6105096435202977,0.7523773252927058,0.55,0.95,0.95
2021-06-04,0.55,0.6219269104001639,0.6209740427928117,0.6683136405139133,0.6214676484537336,0.6230611191145715,0.7218420028560966,0.55,0.0,0.0
2021-06-11,0.55,0.6390161381991922,0.6162787924490343,0.6349218426855394,0.612803819038658,0.6209436437113037,0.6885311351432177,0.55,0.0,0.0
2021-06-18,0.55,0.6383578289580487,0.6234277903295177,0.6329206109781821,0.6066433457131146,0.6206729369615613,0.698486253233369,0.55,0.0,0.0
2021-06-25,0.55,0.6382186799409899,0.5448645520761956,0.6132409818629416,0.5921946300126568,0.6097177611573577,0.6635799679000659,0.55,0.0,0.0
2021-07-02,0.55,0.6508810121668973,0.47435437522592766,0.6279135587212052,0.5797523442383887,0.6002032681458219,0.6771894628069691,0.55,0.95,0.95
2021-07-09,0.55,0.6476390435963258,0.4963081799491092,0.6377834673908928,0.5987214357064794,0.6268455746693041,0.6571937356646418,0.55,0.95,0.95
2021-07-16,0.55,0.6502918182807365,0.637563992136552,0.6338981233495001,0.6177653206452143,0.6431897872978258,0.6227960882820465,0.55,0.0,0.0
2021-07-23,0.55,0.6576218354137816,0.6861572559986625,0.6094718445226313,0.607410534726343,0.6377671766381305,0.6070980175297136,0.55,0.95,0.95
2021-07-30,0.55,0.6567974923385026,0.6235781694076012,0.6113508590813385,0.6081507275254564,0.6427720539515054,0.6055263247974504,0.55,0.0,0.0
2021-08-06,0.55,0.6505320963959668,0.42649144699698993,0.6033590452398345,0.5784685018750652,0.6161073228227303,0.585509929047319,0.55,0.0,0.0
2021-08-13,0.55,0.651809492105854,0.3552411895263559,0.6060524597553968,0.5670134542003858,0.6098311582571034,0.5914520419586303,0.55,0.0,0.0
2021-08-20,0.55,0.6573772351198066,0.6573837658122381,0.5795081142704556,0.5500553671932176,0.5959214344357897,0.5918295465376225,0.55,0.0,0.0
2021-08-27,0.55,0.6798720642131324,0.5127760844664995,0.5527170041341958,0.543293042388187,0.5937326084720853,0.5744023840379624,0.55,0.95,0.95
2021-09-03,0.55,0.6810403911165911,0.4763701287271097,0.5497178076006303,0.5463976543759193,0.6043805541481942,0.5842032469453387,0.55,0.0,0.0
2021-09-10,0.55,0.6681671046238334,0.04946629629271673,0.5400287264380036,0.5088282291413861,0.5651543556251528,0.570156322648129,0.55,0.95,0.95
2021-09-17,0.55,0.6682867703066615,0.1914753419612165,0.5594463476458751,0.5250678183076268,0.5890123150905425,0.5737801742471458,0.55,0.0,0.0
2021-09-24,0.55,0.6670816989153245,0.08725220815891488,0.5461931479639075,0.5118517121399928,0.5772684275305853,0.5588544677530963,0.55,0.95,0.95
2021-10-01,0.55,0.6705035898682189,0.10555895659236209,0.5754700179273758,0.5347076763804948,0.6085716703885526,0.5769392180575523,0.55,0.95,0.95
2021-10-08,0.55,0.6837122682521033,0.2512580250242329,0.6173606325830288,0.5618647534588962,0.642327506517547,0.5944256736376881,0.55,0.0,0.0
2021-10-15,0.55,0.6857936884410951,0.036781291024802605,0.6215716247954106,0.5548473135780642,0.6387889874484471,0.5712816181385832,0.55,0.95,0.95
2021-10-22,0.55,0.6818146638779703,0.25579940298359227,0.6242214814006034,0.5902754994767971,0.6419211513877332,0.5759061457967501,0.55,0.0,0.0
2021-10-29,0.55,0.6627931129008734,0.030861283135118538,0.6070267763889923,0.5480415676415847,0.5981835718071034,0.5137893280297854,0.55,0.0,0.0
2021-11-05,0.55,0.7120547250388249,0.1947233017840989,0.6420368475878714,0.5408945924186089,0.5944581086595353,0.5415364930234364,0.55,0.95,0.95
2021-11-12,0.55,0.7404446668963445,0.2913944361862926,0.6276564768049903,0.5703211036751148,0.6342035030222076,0.5085789811436828,0.55,0.0,0.0
2021-11-19,0.55,0.7494260003315746,0.23672233808675333,0.6080945136005398,0.5648371321323551,0.6329064528904346,0.49649355800248146,0.55,0.0,0.0
2021-11-26,0.55,0.7340338251505754,0.09596017297338134,0.5749603664601943,0.5299751195905013,0.5962344450129787,0.46985994996091895,0.55,0.0,0.0
2021-12-03,0.55,0.7372320600341707,0.026184951715543806,0.5491480497213046,0.5102430457643361,0.576956560835191,0.447081537624989,0.55,0.0,0.0
2021-12-10,0.55,0.7163150791829181,-0.0624316554223194,0.5308499115007319,0.47689230219320144,0.5397457035554614,0.4472143034699272,0.55,0.95,0.95
2021-12-17,0.55,0.7008304473892011,0.08506665904153443,0.5456836974452078,0.5070245457184627,0.5784827807761974,0.452908335343494,0.55,0.95,0.95
2021-12-24,0.55,0.6986511851814258,0.06051302381571835,0.5549094345235693,0.5197396712053463,0.596807243663613,0.4405838119001674,0.55,0.0,0.0
2021-12-31,0.55,0.6919646295100493,-0.08402551912316404,0.5457554514027111,0.4988465215700417,0.5754289679203096,0.4296434190721976,0.55,0.95,0.3418295341148143
2022-01-07,0.55,0.6919982309919472,-0.06164417940889527,0.5436311971925325,0.4991578083870338,0.5786123732072719,0.4239039514955577,0.55,0.0,0.0
2022-01-14,0.55,0.672758349729366,-0.1881966519557113,0.5209790457493066,0.4648999009204808,0.5385729984551423,0.39465500372699025,0.55,0.95,0.95
2022-01-21,0.55,0.6628314666186959,-0.01616374552118646,0.5303640674237421,0.49371964229896265,0.5750188617502665,0.4306584836101825,0.55,0.0,0.0
2022-01-28,0.55,0.6533592177631239,-0.08432605337215913,0.5215214237239565,0.46563674311549286,0.55,0.45368132015600515,0.55,0.0,0.0
2022-02-04,0.55,0.6561011988138613,-0.050465862622222066,0.5288494861027093,0.4659151247709242,0.55,0.47058745629911913,0.55,0.95,0.13586781118473845
2022-02-11,0.55,0.6647932048698828,-0.04140792951841044,0.5148240277638372,0.4675973582309204,0.55,0.45736498457585995,0.55,0.0,0.0
2022-02-18,0.55,0.6625568931483485,-0.12505592191770645,0.4950254765701567,0.44960701334549075,0.55,0.46693232095616366,0.55,0.0,0.0
2022-02-25,0.55,0.6561867913283655,-0.10333234724956658,0.47810758693702454,0.430216963528953,0.55,0.46505525901729206,0.55,0.0,0.0
2022-03-04,0.55,0.6886942794231163,-0.1881231421969897,0.5000238037356325,0.4278843746267011,0.55,0.5073172929362515,0.55,0.95,0.95
2022-03-11,0.55,0.600652978938271,0.08339036519984738,0.5259869827160981,0.5125535102745313,0.55,0.48885316666886014,0.55,0.0,0.0
2022-03-18,0.55,0.5935399483775609,-0.016979508221784116,0.5032952710698696,0.4849297610664768,0.55,0.4808431124599096,0.55,0.95,0.7177232337263165
2022-03-25,0.55,0.6020725675821748,-0.0691499074452605,0.4900305246219031,0.48912990228537084,0.55,0.4882608045728675,0.55,0.95,0.95
2022-04-01,0.55,0.6006696461861304,-0.03733241630656819,0.49921657742018505,0.5029057845476379,0.55,0.5126941832659956,0.55,0.95,0.95
2022-04-08,0.55,0.5974830458864656,-0.07764977079632332,0.5060104363837045,0.5223452210556149,0.55,0.522071232090393,0.55,0.95,0.46949885915801554
2022-04-15,0.55,0.6017410213838377,-0.003695296168223526,0.4964997590257565,0.5249307488702896,0.55,0.4955857701597085,0.55,0.0,0.0
2022-04-22,0.55,0.5920196568897623,-0.05890401332618517,0.4814460729290739,0.49348131560497077,0.55,0.47074473568766995,0.55,0.0,0.0
2022-04-29,0.55,0.6040028314986201,-0.1688332388199081,0.45563236595055207,0.47641097959531914,0.55,0.45057626579991505,0.55,0.95,0.5573246703346575
2022-05-06,0.55,0.6039850962293717,-0.15933906147632879,0.45967393009150703,0.48043145842916957,0.55,0.4431238357421675,0.55,0.95,0.95
2022-05-13,0.55,0.6036705147201702,-0.08879371062364387,0.4595091437022485,0.48745347102587944,0.55,0.4186877882289462,0.55,0.95,0.95
2022-05-20,0.55,0.6153680755621315,-0.04051375740925218,0.4790704085588829,0.4945527786479122,0.55,0.4275989404615898,0.55,0.0,0.0
2022-05-27,0.55,0.6150719385418837,0.015616843335386819,0.47276422765829207,0.48937568119125485,0.55,0.4320763464500128,0.55,0.95,0.7025390007917932
2022-06-03,0.55,0.6155991056240914,-0.05836085934685169,0.470250020253272,0.4939875071429925,0.55,0.43593936610949346,0.55,0.95,0.95
2022-06-10,0.55,0.6140344454022341,-0.06642830540737947,0.47709363852643794,0.5061336161372219,0.55,0.41595028046805127,0.55,0.0,0.0
2022-06-17,0.55,0.5947137017121273,-0.12049031656827364,0.4569059598752035,0.4632471329484766,0.55,0.3954751762715251,0.55,0.0,0.0
2022-06-24,0.55,0.5718299701865054,-0.21502258290722023,0.4382411203854934,0.4167637013740997,0.55,0.3759689144668398,0.55,0.95,0.95
2022-07-01,0.55,0.571439650421722,-0.13877129533601798,0.4450780034784709,0.42515520196256285,0.55,0.3756688325418951,0.55,0.95,0.95
2022-07-08,0.55,0.574949432719093,-0.19928505069568409,0.43983816640114237,0.43391434224250697,0.55,0.3764551566191635,0.55,0.0,0.0
2022-07-15,0.55,0.5797045775142653,-0.1504750021518665,0.4295511906258068,0.4322001088574185,0.55,0.3901332053737049,0.55,0.0,0.0
2022-07-22,0.55,0.5763277343784579,-0.17297126661926326,0.42808055650873494,0.42566002133191555,0.55,0.37319466087184205,0.55,0.95,0.95
2022-07-29,0.55,0.5677451997417212,-0.11537019307694707,0.43590703310762446,0.44920336212526785,0.55,0.38703206264378825,0.55,0.95,0.95
2022-08-05,0.55,0.5696070884067754,-0.04618331905671385,0.4502243114303945,0.46187687930973775,0.55,0.41731573029914626,0.55,0.0,0.0
2022-08-12,0.55,0.5694515867625434,0.004261553250761918,0.4524699197857201,0.4629927669945761,0.55,0.4282899301898035,0.55,0.95,0.95
2022-08-19,0.55,0.5615569835661914,0.08471131399787171,0.4718092578141162,0.49468432605050316,0.55,0.4621931294506449,0.55,0.0,0.0
2022-08-26,0.55,0.5400743530542647,-0.385669830176157,0.44896264909513867,0.4460160125855112,0.55,0.4697792056953457,0.55,0.0,0.0
2022-09-02,0.55,0.5402741143480461,-0.3463541551163118,0.44066096108788333,0.437960171898942,0.55,0.46257575903552506,0.55,0.95,0.95
2022-09-09,0.55,0.5478976260638858,-0.33054154160513355,0.4588513773201021,0.4485821192104602,0.55,0.4720256360891756,0.55,0.95,0.95
2022-09-16,0.55,0.5507156048806016,-0.3478695316442937,0.4547255345666033,0.4608730965703862,0.55,0.49044533634307363,0.55,0.0,0.0
2022-09-23,0.55,0.5440856667012364,-0.5281283382165104,0.44588032941008043,0.4350051613835175,0.55,0.48947641212072235,0.55,0.95,0.95
2022-09-30,0.55,0.5495077508466462,-0.5047266228958306,0.4389054922791842,0.4449877598849557,0.55,0.4925057235862847,0.55,0.0,0.0
2022-10-07,0.55,0.5579205779111376,-0.4479665025937594,0.42441712029738843,0.44043842368144415,0.55,0.4864732362942495,0.55,0.95,0.95
2022-10-14,0.55,0.554178603749339,-0.3045116006994987,0.4332857487639416,0.45942972118279135,0.55,0.5167058347879934,0.55,0.95,0.036812826054948185
2022-10-21,0.55,0.5673392644637834,-0.3137315422970858,0.41938558077034316,0.46289872192860737,0.55,0.4881179704288115,0.55,0.95,0.95
2022-10-28,0.55,0.5655246563555196,-0.189584367440899,0.4474162012134972,0.49611892830214954,0.55,0.5683794991466182,0.55,0.0,0.0
2022-11-04,0.55,0.5620774150975354,-0.2750814999010794,0.44028516224385356,0.47742294385379924,0.55,0.556853254603593,0.55,0.95,0.95
2022-11-11,0.55,0.554173846043858,-0.09318293896673609,0.44515222007442345,0.5197944059832307,0.55,0.5677881942534398,0.55,0.95,0.004914743430524007
2022-11-18,0.55,0.5539218684382762,-0.10201736231188559,0.44649996322054486,0.5218170754005108,0.55,0.5297273994809845,0.55,0.0,0.0
2022-11-25,0.55,0.5583252371400019,-0.17623634194782425,0.45334335672290604,0.5075717261261125,0.55,0.5302018877874491,0.55,0.95,0.95
2022-12-02,0.55,0.5552221414023645,0.010757895186906626,0.4707225677842999,0.5301970006218117,0.55,0.5352141911394003,0.55,0.95,0.95
2022-12-09,0.55,0.554573685419767,0.3213357574278759,0.5021446186809537,0.5641460207899791,0.55,0.5347871866311806,0.55,0.0,0.0
2022-12-16,0.55,0.5622524239194865,0.2504416457563635,0.4810098565653863,0.5511997337079215,0.55,0.49950698540250665,0.55,0.0,0.0
2022-12-23,0.55,0.5569336235487016,0.10847064976307222,0.46117920512300814,0.5197689760778175,0.55,0.47802776609372166,0.55,0.0,0.0
2022-12-30,0.55,0.5588264782964254,0.09938718425458927,0.46664495825894353,0.5123859760108245,0.55,0.5246353689028183,0.55,0.95,0.8186033439766214
2023-01-06,0.55,0.5586094973338717,0.14659164216531959,0.4678315209108357,0.5180622363877893,0.55,0.526740111396821,0.55,0.0,0.0
2023-01-13,0.55,0.5675870772051281,0.03216436179119053,0.4792193512900498,0.5081668772246776,0.55,0.5465789881998483,0.55,0.95,0.95
2023-01-20,0.55,0.5743146415582961,0.04482703311162734,0.47215790138870706,0.5241698769813677,0.55,0.5343000762522832,0.55,0.95,0.95
2023-01-27,0.55,0.5731010090152546,0.14510147751550925,0.5009405044570462,0.5568449721137545,0.55,0.5307463231308939,0.55,0.95,0.95
2023-02-03,0.55,0.5670790745277718,0.13173969190431226,0.5140056832486033,0.5850865884450817,0.55,0.5187954741257188,0.55,0.0,0.0
2023-02-10,0.55,0.5655390231614391,0.348054744224492,0.5082932936153662,0.5741018884921575,0.55,0.495227481101544,0.55,0.0,0.0
2023-02-17,0.55,0.5689320440882707,0.372363411373674,0.5151105815643614,0.5656077898833574,0.55,0.4873876642999974,0.55,0.0,0.0
2023-02-24,0.55,0.5721204441230308,0.2640267322961417,0.5197602765699191,0.5485567303212887,0.55,0.49691083810528175,0.55,0.0,0.0
2023-03-03,0.55,0.5644769241860723,0.09894494641051882,0.5074672246984024,0.5183719159325509,0.55,0.47838661385828923,0.55,0.0,0.0
2023-03-10,0.55,0.6637758472035128,0.21126426357259934,0.46192642965815944,0.5123588718298185,0.55,0.4627252340392107,0.55,0.0,0.0
2023-03-17,0.55,0.674477539286124,0.17756573836985576,0.47498083158833326,0.5133555261154216,0.55,0.47410341029970304,0.55,0.0,0.0
2023-03-24,0.55,0.672475419018846,0.152684426955506,0.46748690964259654,0.5014189348412729,0.55,0.45027262618879965,0.55,0.0,0.0
2023-03-31,0.55,0.6696209626585248,-0.0014195178013122762,0.45309655619235345,0.48382475601878283,0.55,0.4202207174251972,0.55,0.0,0.0
2023-04-07,0.55,0.6749876849751977,-0.004895052658527646,0.4451422921957653,0.4860607571199384,0.55,0.42508994837602554,0.55,0.0,0.0
2023-04-14,0.55,0.6723213177843198,-0.22573993158875877,0.43755260718553624,0.47154516642364264,0.55,0.43321307673979215,0.55,0.95,0.95
2023-04-21,0.55,0.6801864054222048,-0.057338741245281356,0.45813816761030385,0.4875397419216432,0.55,0.4682470832300498,0.55,0.0,0.0
2023-04-28,0.55,0.660897407476654,-0.4701913797616916,0.447917875352007,0.4475715135384743,0.55,0.48215570044004397,0.55,0.0,0.0
2023-05-05,0.55,0.6596616478516917,-0.5292094287003799,0.44175884680917576,0.4376656414321567,0.55,0.4980710339591162,0.55,0.95,0.08756915123101769
